Timestamp,Open,High,Low,Close,Volume
2023-01-31 05:00,22784.86,22810.0,22558.88,22697.83,16318.16625
2023-01-31 06:00,22697.83,22794.8,22674.05,22743.7,9403.45069
2023-01-31 07:00,22744.64,22768.02,22500.0,22729.81,9085.44002
2023-01-31 08:00,22731.1,22840.69,22703.61,22826.15,9617.11516
2023-01-31 09:00,22827.38,22877.45,22714.77,22828.32,11523.71022
2023-01-31 10:00,22828.32,22862.0,22755.23,22830.23,8866.9626
2023-01-31 11:00,22830.23,22913.71,22817.3,22857.93,8902.28528
2023-01-31 12:00,22857.93,22869.94,22814.81,22835.01,5838.55706
2023-01-31 13:00,22835.46,22865.58,22800.33,22861.59,6810.39671
2023-01-31 14:00,22862.32,22873.01,22754.23,22759.14,7408.77393
2023-01-31 15:00,22759.14,22867.77,22743.05,22812.12,9607.79061
2023-01-31 16:00,22812.12,22989.48,22809.67,22978.24,11639.20648
2023-01-31 17:00,22978.24,22996.84,22835.01,22912.62,11420.32067
2023-01-31 18:00,22912.6,22942.13,22882.89,22891.34,6771.09473
2023-01-31 19:00,22892.45,22913.0,22815.0,22828.87,8807.57025
2023-01-31 20:00,22828.15,22881.44,22810.03,22865.43,8128.05264
2023-01-31 21:00,22865.97,22923.99,22851.01,22895.15,8860.36003
2023-01-31 22:00,22895.82,23127.5,22884.86,23127.11,19784.4525
2023-01-31 23:00,23126.94,23197.38,23056.0,23119.64,20608.66415
2023-02-01 00:00,23118.76,23206.84,23075.01,23121.8,15664.6257
2023-02-01 01:00,23121.8,23221.14,23081.08,23109.17,14714.9828
2023-02-01 02:00,23109.88,23182.13,23086.01,23152.42,9824.57802
2023-02-01 03:00,23151.76,23187.0,23115.06,23165.96,8376.46543
2023-02-01 04:00,23166.54,23188.58,23087.28,23163.88,9139.8747
2023-02-01 05:00,23162.99,23172.8,23045.07,23095.41,10546.57529
2023-02-01 06:00,23095.41,23124.34,22812.69,22948.69,17969.15727
2023-02-01 07:00,22947.66,23320.0,22872.12,23181.81,12479.54407
2023-02-01 08:00,23181.81,23188.7,23081.19,23125.13,10955.34795
2023-02-01 09:00,23125.13,23168.9,22997.1,23085.73,12121.64019
2023-02-01 10:00,23085.36,23184.29,23055.25,23123.09,9512.34705
2023-02-01 11:00,23123.1,23130.93,23078.5,23108.43,7108.81617
2023-02-01 12:00,23107.17,23134.59,23038.07,23130.19,6963.14876
2023-02-01 13:00,23130.7,23157.41,23107.83,23135.98,6849.16887
2023-02-01 14:00,23136.75,23167.39,23111.39,23118.67,7203.55757
2023-02-01 15:00,23118.68,23131.98,23048.25,23065.77,9050.34218
2023-02-01 16:00,23065.77,23115.54,23017.07,23076.68,9414.40529
2023-02-01 17:00,23076.67,23087.43,22938.16,22982.03,12329.59133
2023-02-01 18:00,22982.15,23021.87,22919.33,22991.86,8580.88945
2023-02-01 19:00,22992.69,23011.87,22942.84,22996.3,6854.90401
2023-02-01 20:00,22996.3,23100.0,22987.6,23077.52,9473.27665
2023-02-01 21:00,23078.43,23108.09,23048.1,23060.63,8027.88923
2023-02-01 22:00,23061.34,23140.89,23015.34,23086.1,13119.927
2023-02-01 23:00,23086.78,23144.85,23028.88,23101.0,14518.97041
2023-02-02 00:00,23101.0,23111.78,22938.36,22979.73,18159.57255
