Timestamp,Open,High,Low,Close,Volume
2023-03-19 17:53,27071.55,27074.28,27037.65,27048.36,155.37989
2023-03-19 17:54,27048.68,27054.62,27032.69,27033.76,87.94583
2023-03-19 17:55,27033.76,27047.5,27017.08,27032.43,232.77515
2023-03-19 17:56,27032.42,27033.61,26991.07,26996.44,260.30289
2023-03-19 17:57,26996.5,27001.02,26932.69,26950.35,454.95591
2023-03-19 17:58,26950.35,26965.26,26935.78,26956.59,251.71737
2023-03-19 17:59,26958.02,26987.79,26956.6,26982.58,204.71151
2023-03-19 18:00,26982.57,26989.99,26965.0,26988.61,236.34335
2023-03-19 18:01,26989.44,26990.04,26966.02,26986.17,178.84443
2023-03-19 18:02,26986.17,26989.21,26970.0,26980.36,106.83216
2023-03-19 18:03,26981.34,26990.24,26975.05,26985.21,112.88878
2023-03-19 18:04,26985.21,27000.0,26983.08,26984.82,126.71898
2023-03-19 18:05,26984.36,27004.65,26982.0,27003.39,97.25272
2023-03-19 18:06,27002.49,27007.52,26985.12,26992.05,116.22711
2023-03-19 18:07,26993.4,27012.88,26991.88,27012.6,126.62347
2023-03-19 18:08,27011.85,27018.28,26994.18,26997.02,99.58953
2023-03-19 18:09,26997.02,26999.97,26984.4,26995.48,106.40429
2023-03-19 18:10,26995.48,27003.06,26975.55,26980.59,124.87113
2023-03-19 18:11,26980.59,26982.39,26961.47,26966.49,103.20569
2023-03-19 18:12,26966.48,26967.91,26948.0,26951.76,222.63521
2023-03-19 18:13,26951.76,26954.56,26938.0,26951.49,156.02378
2023-03-19 18:14,26950.76,26966.41,26949.2,26960.88,155.23188
2023-03-19 18:15,26960.88,26980.0,26949.3,26951.08,132.84691
2023-03-19 18:16,26949.74,26951.1,26922.56,26937.15,240.34503
2023-03-19 18:17,26936.65,26956.57,26935.63,26954.72,113.17241
2023-03-19 18:18,26954.38,26977.81,26938.36,26966.45,168.17973
2023-03-19 18:19,26966.45,26988.08,26964.76,26985.35,91.31895
2023-03-19 18:20,26985.35,26990.32,26962.87,26971.03,130.04439
2023-03-19 18:21,26972.13,26972.13,26944.9,26946.54,122.51841
2023-03-19 18:22,26946.82,26959.5,26945.12,26955.18,51.36512
2023-03-19 18:23,26953.67,26969.68,26953.66,26956.91,75.67621
2023-03-19 18:24,26957.61,26967.92,26953.68,26954.92,53.55551
2023-03-19 18:25,26954.92,26956.5,26940.0,26947.57,154.31652
2023-03-19 18:26,26946.19,26948.33,26928.75,26933.49,109.87497
2023-03-19 18:27,26933.49,26963.95,26912.84,26959.0,255.71481
2023-03-19 18:28,26960.03,26963.52,26937.19,26942.51,93.73832
2023-03-19 18:29,26942.51,26948.2,26922.05,26940.58,149.3977
2023-03-19 18:30,26940.58,26957.97,26922.59,26956.54,139.66126
2023-03-19 18:31,26957.26,26959.15,26945.32,26945.86,109.17858
