Timestamp,Open,High,Low,Close,Volume
2020-06-17 09:00,9526.97,9565.0,9236.61,9465.14,48046.411152
2020-06-18 09:00,9465.13,9489.0,9280.0,9386.32,37381.953765
2020-06-19 09:00,9386.32,9438.3,9215.79,9310.23,45330.983673
2020-06-20 09:00,9310.23,9395.0,9170.95,9358.95,30329.065384
2020-06-21 09:00,9358.95,9422.0,9281.54,9294.69,24316.926234
2020-06-22 09:00,9294.69,9780.0,9277.09,9685.69,57895.468343
2020-06-23 09:00,9685.69,9720.0,9577.03,9624.89,41031.02938
2020-06-24 09:00,9624.33,9670.0,9208.0,9296.49,61571.561464
2020-06-25 09:00,9298.33,9340.0,9009.69,9249.49,55831.619156
2020-06-26 09:00,9249.49,9298.0,9045.45,9162.21,50292.298277
2020-06-27 09:00,9162.21,9196.24,8833.0,9012.0,46290.930113
2020-06-28 09:00,9012.0,9191.0,8948.06,9116.35,30688.176421
2020-06-29 09:00,9116.16,9238.0,9024.67,9192.56,42120.293261
2020-06-30 09:00,9192.93,9205.0,9064.89,9138.55,31463.162801
2020-07-01 09:00,9138.08,9292.0,9080.1,9232.0,38488.528699
2020-07-02 09:00,9231.99,9261.96,8940.0,9086.54,45725.168076
2020-07-03 09:00,9086.54,9125.0,9037.47,9058.26,28943.420177
2020-07-04 09:00,9057.79,9190.0,9040.04,9135.46,26441.968484
2020-07-05 09:00,9135.0,9145.24,8893.03,9069.41,34073.653627
2020-07-06 09:00,9069.41,9375.0,9055.92,9344.2,54463.132277
2020-07-07 09:00,9342.47,9379.42,9203.0,9257.39,34587.336678
2020-07-08 09:00,9257.4,9470.0,9231.0,9436.06,56140.517781
2020-07-09 09:00,9436.06,9440.79,9160.0,9232.43,48044.450645
2020-07-10 09:00,9232.42,9317.48,9125.0,9288.34,38295.494006
2020-07-11 09:00,9288.34,9299.28,9178.25,9234.03,22561.366
2020-07-12 09:00,9234.02,9345.0,9157.5,9302.75,30872.702286
2020-07-13 09:00,9303.31,9343.82,9200.89,9242.62,42740.069115
2020-07-14 09:00,9242.61,9279.54,9113.0,9255.85,45772.552509
2020-07-15 09:00,9255.85,9276.49,9160.57,9197.6,39053.579665
2020-07-16 09:00,9197.6,9226.15,9047.25,9133.72,43375.571191
2020-07-17 09:00,9133.72,9186.83,9089.81,9154.32,28054.358741
2020-07-18 09:00,9154.31,9219.3,9121.1,9170.28,22554.541457
2020-07-19 09:00,9170.3,9232.27,9101.35,9208.99,26052.019417
2020-07-20 09:00,9208.99,9221.52,9131.0,9160.78,35458.764082
2020-07-21 09:00,9160.78,9437.73,9152.8,9390.0,60413.582486
2020-07-22 09:00,9390.0,9544.0,9261.0,9518.16,48815.004107
2020-07-23 09:00,9518.16,9664.0,9440.33,9603.27,51856.2335
2020-07-24 09:00,9603.27,9637.0,9463.44,9537.8,43931.136205
2020-07-25 09:00,9538.1,9732.9,9513.0,9700.42,40679.545416
2020-07-26 09:00,9700.42,10111.0,9650.0,9931.54,65279.269319
2020-07-27 09:00,9931.54,11394.86,9917.21,11029.96,150188.933144
2020-07-28 09:00,11029.96,11242.23,10565.0,10906.27,97267.734187
2020-07-29 09:00,10906.27,11342.82,10812.0,11100.53,76838.094233
2020-07-30 09:00,11100.52,11170.0,10831.0,11099.61,60794.826456
2020-07-31 09:00,11099.79,11444.0,10960.0,11335.46,70063.660974
2020-08-01 09:00,11335.46,11861.0,11220.0,11801.17,85087.485126
2020-08-02 09:00,11801.17,12123.46,10518.5,11071.35,97553.077604
2020-08-03 09:00,11071.36,11473.0,10936.0,11219.81,56931.841475
2020-08-04 09:00,11219.68,11414.98,11000.0,11191.97,58629.113709
2020-08-05 09:00,11191.99,11780.93,11093.0,11744.91,74970.256852
2020-08-06 09:00,11744.91,11900.0,11562.5,11762.46,63529.08502
2020-08-07 09:00,11762.47,11909.94,11322.0,11594.23,65755.926022
2020-08-08 09:00,11594.36,11808.27,11512.0,11761.41,41858.16104
2020-08-09 09:00,11761.02,11797.11,11521.97,11681.68,41493.067342
2020-08-10 09:00,11681.69,12067.35,11450.0,11892.92,84952.337887
2020-08-11 09:00,11892.9,11935.0,11125.0,11392.08,90748.284634
2020-08-12 09:00,11392.09,11617.52,11150.0,11564.33,64909.613644
2020-08-13 09:00,11564.34,11792.96,11270.36,11780.0,70132.491502
2020-08-14 09:00,11779.77,11850.0,11634.03,11760.54,59818.852697
2020-08-15 09:00,11760.55,11980.0,11680.0,11852.4,56237.90505
2020-08-16 09:00,11852.4,11931.72,11686.0,11911.0,41368.236906
2020-08-17 09:00,11910.99,12468.0,11769.78,12281.13,84734.21154
2020-08-18 09:00,12281.15,12387.77,11817.93,11945.01,75923.835527
2020-08-19 09:00,11945.1,12020.08,11561.0,11754.59,73940.169606
2020-08-20 09:00,11754.38,11888.0,11668.0,11853.55,46085.254351
2020-08-21 09:00,11853.54,11878.0,11485.81,11531.34,64448.306142
2020-08-22 09:00,11531.23,11686.0,11376.81,11662.96,43678.701646
2020-08-23 09:00,11663.51,11718.07,11514.13,11648.13,37900.00469
2020-08-24 09:00,11648.12,11824.9,11585.09,11748.2,46212.391867
2020-08-25 09:00,11748.19,11767.85,11117.64,11318.42,69590.923272
2020-08-26 09:00,11318.42,11539.32,11244.0,11461.43,53998.231231
2020-08-27 09:00,11461.42,11592.2,11125.0,11330.38,63246.036383
2020-08-28 09:00,11330.38,11542.65,11276.89,11526.91,45953.908365
2020-08-29 09:00,11526.9,11580.02,11417.04,11465.84,32973.7992
2020-08-30 09:00,11465.84,11719.0,11458.0,11711.16,43177.879054
2020-08-31 09:00,11711.17,11800.77,11570.0,11649.51,55353.617744
2020-09-01 09:00,11649.51,12050.85,11515.0,11921.97,78148.193668
2020-09-02 09:00,11921.97,11954.57,11160.1,11388.54,87221.845602
2020-09-03 09:00,11388.54,11462.6,9960.8,10140.85,121950.106015
2020-09-04 09:00,10138.29,10627.05,9875.5,10446.25,92733.599113
2020-09-05 09:00,10446.25,10565.68,9825.0,10166.69,90001.605568
2020-09-06 09:00,10166.69,10347.14,9994.86,10256.2,56368.788815
2020-09-07 09:00,10255.89,10410.75,9875.0,10373.44,62620.230676
2020-09-08 09:00,10373.45,10438.0,9850.0,10126.65,73491.878418
2020-09-09 09:00,10126.66,10343.0,9981.01,10219.2,49347.113776
2020-09-10 09:00,10219.29,10483.35,10070.83,10336.87,58253.75375
2020-09-11 09:00,10336.86,10397.6,10200.0,10387.89,43830.254467
2020-09-12 09:00,10387.89,10477.97,10269.25,10440.92,35379.153096
2020-09-13 09:00,10440.67,10580.11,10200.0,10332.83,43837.609865
2020-09-14 09:00,10332.84,10750.0,10212.34,10671.77,67059.291361
2020-09-15 09:00,10671.77,10930.04,10606.48,10785.31,61822.452786
2020-09-16 09:00,10785.23,11093.0,10661.22,10954.01,64991.51244
2020-09-17 09:00,10954.01,11045.46,10745.83,10939.99,55601.614529
2020-09-18 09:00,10940.0,11038.03,10812.84,10933.39,47266.728275
2020-09-19 09:00,10933.4,11179.79,10887.37,11080.65,38440.036858
2020-09-20 09:00,11080.64,11080.64,10723.0,10920.28,39157.922565
2020-09-21 09:00,10920.28,10988.86,10296.35,10417.22,70683.431179
2020-09-22 09:00,10417.22,10572.71,10353.0,10529.61,43991.235476
2020-09-23 09:00,10529.61,10537.15,10136.82,10241.46,51876.568079
2020-09-24 09:00,10241.46,10795.24,10190.93,10736.32,57676.619427
2020-09-25 09:00,10736.33,10760.53,10556.24,10686.67,48101.117008
2020-09-26 09:00,10686.57,10820.94,10644.68,10728.6,28420.836659
2020-09-27 09:00,10728.59,10799.0,10594.82,10774.25,30549.483253
2020-09-28 09:00,10774.26,10950.0,10626.0,10696.12,50095.251734
2020-09-29 09:00,10696.11,10867.54,10635.87,10840.48,41874.898399
2020-09-30 09:00,10840.58,10849.34,10665.13,10776.59,39596.027322
2020-10-01 09:00,10776.59,10920.0,10437.0,10619.13,60866.332893
2020-10-02 09:00,10619.13,10664.64,10374.0,10570.4,50130.393705
2020-10-03 09:00,10570.4,10603.56,10496.46,10542.06,22298.221341
2020-10-04 09:00,10542.07,10696.87,10517.87,10666.63,23212.001595
2020-10-05 09:00,10666.62,10798.0,10615.64,10792.21,34025.761653
2020-10-06 09:00,10792.2,10800.0,10525.0,10599.66,48674.740471
2020-10-07 09:00,10599.65,10681.87,10546.17,10666.39,32811.990279
2020-10-08 09:00,10666.4,10950.0,10530.41,10925.57,51959.691572
2020-10-09 09:00,10925.44,11104.64,10829.0,11050.64,48240.073237
2020-10-10 09:00,11050.64,11491.0,11050.51,11293.22,43648.036943
2020-10-11 09:00,11293.22,11445.0,11221.0,11369.02,29043.851339
2020-10-12 09:00,11369.02,11720.01,11172.0,11528.25,52825.28371
2020-10-13 09:00,11528.24,11557.0,11300.0,11420.56,42205.283709
2020-10-14 09:00,11420.57,11547.98,11280.0,11417.89,41415.106015
2020-10-15 09:00,11417.89,11617.34,11250.83,11505.12,48760.717679
2020-10-16 09:00,11505.13,11541.15,11200.0,11319.32,48797.749502
