2023-03-06 21:45,22401.44,22404.74,22382.01,22388.6,696.01435
2023-03-06 21:50,22388.6,22395.34,22384.0,22394.18,403.81556
2023-03-06 21:55,22394.18,22402.89,22391.59,22397.42,422.64677
2023-03-06 22:00,22397.72,22404.2,22391.24,22396.2,603.54092
2023-03-06 22:05,22396.6,22408.79,22392.34,22407.12,544.09046
2023-03-06 22:10,22407.6,22409.36,22398.77,22399.34,492.80899
2023-03-06 22:15,22399.88,22403.87,22391.53,22394.56,420.70531
2023-03-06 22:20,22394.34,22408.05,22387.01,22405.01,607.85197
2023-03-06 22:25,22405.0,22410.0,22399.43,22409.14,556.86062
2023-03-06 22:30,22409.41,22435.0,22400.3,22403.87,1151.5464
2023-03-06 22:35,22403.87,22444.16,22403.7,22433.63,1002.80791
2023-03-06 22:40,22433.33,22458.12,22421.38,22453.09,1270.25316
2023-03-06 22:45,22452.0,22487.99,22437.18,22437.72,1746.69453
2023-03-06 22:50,22438.61,22446.67,22422.5,22429.51,954.47795
2023-03-06 22:55,22430.01,22445.0,22420.32,22439.77,877.87672
2023-03-06 23:00,22440.32,22444.58,22415.0,22416.55,810.95745
2023-03-06 23:05,22417.05,22431.31,22403.2,22427.97,759.00956
2023-03-06 23:10,22427.97,22435.16,22412.44,22416.52,511.63709
2023-03-06 23:15,22416.89,22432.0,22415.45,22429.66,409.81689
2023-03-06 23:20,22429.66,22435.83,22423.41,22432.12,395.78608
2023-03-06 23:25,22432.46,22442.73,22425.66,22438.94,628.45569
2023-03-06 23:30,22438.94,22483.92,22419.02,22448.06,2004.22431
2023-03-06 23:35,22447.52,22451.98,22415.06,22425.51,1529.24162
2023-03-06 23:40,22425.51,22460.0,22420.59,22439.57,1201.69957
2023-03-06 23:45,22439.57,22448.95,22408.41,22422.17,1233.15118
2023-03-06 23:50,22421.46,22450.29,22415.0,22438.71,1063.65264
2023-03-06 23:55,22438.71,22450.02,22429.03,22450.0,821.13275
2023-03-07 00:00,22449.46,22462.26,22432.08,22456.03,1422.7839
2023-03-07 00:05,22456.71,22479.64,22444.65,22455.24,1228.97252
2023-03-07 00:10,22455.24,22462.35,22445.21,22456.33,714.30743
2023-03-07 00:15,22457.13,22484.66,22450.0,22469.11,1272.66736
2023-03-07 00:20,22469.94,22479.65,22445.21,22456.01,945.50044
2023-03-07 00:25,22456.02,22458.35,22432.07,22439.26,783.40447
2023-03-07 00:30,22439.26,22453.33,22433.5,22441.06,645.65923
2023-03-07 00:35,22441.47,22453.15,22438.26,22449.87,614.77668
2023-03-07 00:40,22450.57,22474.96,22445.23,22472.54,661.09294
2023-03-07 00:45,22472.54,22548.0,22470.51,22507.3,2668.31606
2023-03-07 00:50,22507.3,22602.19,22505.56,22573.26,3332.05069
2023-03-07 00:55,22574.57,22591.41,22541.33,22553.42,1998.89924
2023-03-07 01:00,22554.43,22586.98,22553.43,22567.43,1551.21235
2023-03-07 01:05,22568.22,22573.62,22505.27,22535.47,1639.18083
2023-03-07 01:10,22535.47,22563.41,22533.48,22546.77,1197.00886
2023-03-07 01:15,22546.71,22560.05,22527.86,22531.68,1067.92667
2023-03-07 01:20,22531.16,22541.51,22509.96,22520.2,1060.61591
2023-03-07 01:25,22519.37,22531.68,22485.0,22494.5,1130.62163
2023-03-07 01:30,22495.24,22507.99,22465.6,22479.32,1006.76539
2023-03-07 01:35,22478.51,22505.0,22474.58,22502.97,785.68018
2023-03-07 01:40,22504.0,22506.37,22490.12,22492.69,719.7796
2023-03-07 01:45,22492.69,22509.87,22488.39,22503.0,809.81442
2023-03-07 01:50,22503.29,22555.0,22499.28,22546.71,1390.88613
2023-03-07 01:55,22547.32,22551.0,22512.52,22524.46,1041.78488
2023-03-07 02:00,22524.46,22530.0,22513.64,22515.21,655.65231
2023-03-07 02:05,22515.21,22516.38,22498.25,22506.85,689.84215
2023-03-07 02:10,22506.85,22530.38,22505.5,22526.64,600.8287
2023-03-07 02:15,22526.66,22534.4,22519.0,22530.39,462.49142
2023-03-07 02:20,22529.65,22536.07,22508.09,22510.83,604.61701
2023-03-07 02:25,22510.83,22515.67,22503.34,22510.94,560.14299
2023-03-07 02:30,22511.47,22517.0,22501.94,22508.5,642.92585
2023-03-07 02:35,22508.5,22524.79,22495.01,22505.57,690.27714
2023-03-07 02:40,22505.11,22515.62,22503.76,22507.74,493.85969
2023-03-07 02:45,22508.27,22513.68,22476.29,22481.0,1058.53677
2023-03-07 02:50,22481.96,22490.57,22472.3,22480.31,725.26484
2023-03-07 02:55,22479.56,22489.0,22470.89,22481.63,627.72678
2023-03-07 03:00,22481.63,22499.0,22477.51,22486.42,689.45345
2023-03-07 03:05,22486.4,22494.93,22471.31,22477.04,657.61133
2023-03-07 03:10,22477.58,22487.0,22465.0,22485.98,653.47594
2023-03-07 03:15,22485.98,22501.07,22479.8,22499.73,539.30202
2023-03-07 03:20,22499.17,22520.99,22490.83,22511.55,665.32294
2023-03-07 03:25,22510.98,22539.68,22502.47,22526.16,774.28145
2023-03-07 03:30,22526.47,22529.61,22511.15,22515.77,520.66967
2023-03-07 03:35,22515.77,22516.47,22490.3,22501.64,707.72042
2023-03-07 03:40,22502.26,22537.52,22500.29,22517.06,918.27439
2023-03-07 03:45,22517.06,22527.86,22510.23,22522.96,567.56814
2023-03-07 03:50,22522.96,22536.49,22511.15,22526.38,621.15809
2023-03-07 03:55,22526.38,22526.88,22496.3,22504.09,815.41835
2023-03-07 04:00,22504.08,22509.98,22495.33,22506.81,657.57698
2023-03-07 04:05,22506.31,22512.72,22496.48,22505.61,695.20514
2023-03-07 04:10,22506.82,22507.96,22492.38,22498.45,594.37818
2023-03-07 04:15,22498.45,22506.03,22358.0,22410.33,3813.81323
2023-03-07 04:20,22410.33,22417.99,22369.0,22394.15,2092.53422
2023-03-07 04:25,22394.15,22406.4,22374.77,22404.37,1469.08011
2023-03-07 04:30,22404.37,22406.1,22370.13,22377.55,1134.93305
2023-03-07 04:35,22377.56,22393.49,22366.14,22389.92,973.24591
2023-03-07 04:40,22389.92,22393.64,22372.17,22384.92,624.73344
2023-03-07 04:45,22385.26,22385.49,22366.8,22373.07,679.96402
2023-03-07 04:50,22372.09,22456.84,22368.05,22452.14,2037.83704
2023-03-07 04:55,22452.14,22452.66,22383.08,22393.35,1166.05604
2023-03-07 05:00,22393.35,22414.16,22387.51,22404.25,985.93132
2023-03-07 05:05,22405.04,22407.58,22382.68,22398.67,798.88624
2023-03-07 05:10,22398.67,22416.41,22380.0,22396.67,1040.493
2023-03-07 05:15,22396.67,22400.86,22387.12,22395.09,561.68146
2023-03-07 05:20,22395.08,22398.3,22375.74,22380.77,806.36104
2023-03-07 05:25,22380.43,22388.62,22358.1,22370.76,748.39594
2023-03-07 05:30,22370.76,22386.92,22365.65,22373.47,649.1849
2023-03-07 05:35,22373.47,22393.64,22369.32,22388.36,679.03841
2023-03-07 05:40,22388.36,22403.2,22373.0,22398.19,787.63854
2023-03-07 05:45,22398.45,22403.0,22386.59,22393.48,495.96735
2023-03-07 05:50,22392.89,22396.94,22376.51,22382.9,588.83382
2023-03-07 05:55,22382.9,22394.2,22331.0,22352.17,1562.1206
2023-03-07 06:00,22352.17,22361.1,22320.01,22355.95,1094.80854
2023-03-07 06:05,22355.47,22364.0,22339.52,22361.7,504.37998
2023-03-07 06:10,22361.04,22374.62,22356.93,22367.65,465.23946
2023-03-07 06:15,22368.22,22371.0,22358.13,22366.82,429.05189
2023-03-07 06:20,22367.22,22387.78,22360.87,22383.33,556.55691
2023-03-07 06:25,22383.89,22392.17,22382.64,22384.06,437.57166
2023-03-07 06:30,22383.51,22439.99,22382.6,22404.25,873.47541
2023-03-07 06:35,22404.25,22408.86,22391.74,22400.05,491.16942
2023-03-07 06:40,22399.15,22407.19,22391.92,22404.42,302.1563
2023-03-07 06:45,22404.97,22409.77,22391.53,22400.4,391.12726
2023-03-07 06:50,22400.73,22407.53,22392.01,22405.43,313.07175
2023-03-07 06:55,22405.43,22416.48,22397.06,22408.53,400.55611
2023-03-07 07:00,22408.53,22437.16,22407.08,22427.91,616.3559
2023-03-07 07:05,22428.4,22434.73,22419.87,22430.27,399.23377
2023-03-07 07:10,22429.78,22435.91,22425.3,22435.15,320.25967
2023-03-07 07:15,22435.32,22438.0,22421.91,22424.33,354.38313
2023-03-07 07:20,22423.91,22431.68,22421.6,22426.55,251.03627
2023-03-07 07:25,22426.55,22432.54,22421.5,22430.14,320.72925
2023-03-07 07:30,22429.51,22437.16,22425.68,22428.45,386.27565
2023-03-07 07:35,22428.45,22444.5,22424.69,22439.49,391.86811
2023-03-07 07:40,22439.49,22450.0,22430.61,22433.16,402.81412
2023-03-07 07:45,22432.67,22433.66,22421.17,22426.34,372.84794
2023-03-07 07:50,22425.83,22428.81,22412.82,22423.2,528.32832
2023-03-07 07:55,22422.94,22437.16,22422.45,22433.65,378.53708
2023-03-07 08:00,22433.65,22441.63,22417.61,22428.79,758.1438
2023-03-07 08:05,22428.79,22438.78,22420.0,22423.48,522.52614
2023-03-07 08:10,22422.87,22442.81,22422.83,22434.87,482.47026
2023-03-07 08:15,22434.69,22446.09,22432.42,22434.27,596.62297
2023-03-07 08:20,22433.5,22443.87,22428.0,22432.76,316.86202
2023-03-07 08:25,22432.76,22434.55,22420.0,22424.75,442.10787
2023-03-07 08:30,22425.38,22442.72,22423.59,22434.17,565.05761
2023-03-07 08:35,22434.94,22439.97,22400.42,22406.5,660.93572
2023-03-07 08:40,22406.5,22413.3,22392.88,22408.29,600.65864
2023-03-07 08:45,22408.29,22410.32,22392.24,22400.75,541.58616
2023-03-07 08:50,22400.75,22418.68,22390.07,22407.61,507.41647
2023-03-07 08:55,22408.07,22415.0,22401.57,22410.0,369.38925
2023-03-07 09:00,22409.41,22422.24,22408.79,22418.57,589.31991
2023-03-07 09:05,22419.19,22421.67,22407.3,22410.42,378.55162
2023-03-07 09:10,22409.84,22414.49,22390.0,22403.69,563.78423
2023-03-07 09:15,22403.69,22409.63,22391.89,22405.43,488.12429
2023-03-07 09:20,22405.85,22408.98,22400.01,22402.06,329.1362
2023-03-07 09:25,22402.06,22409.5,22377.69,22394.9,612.16112
2023-03-07 09:30,22394.33,22428.0,22389.52,22424.47,1045.93537
2023-03-07 09:35,22424.47,22425.78,22402.81,22407.78,484.68993
2023-03-07 09:40,22407.78,22421.4,22403.44,22405.2,429.53007
2023-03-07 09:45,22404.72,22409.58,22393.5,22395.8,372.04472
2023-03-07 09:50,22395.8,22413.72,22389.0,22411.02,604.62443
2023-03-07 09:55,22411.02,22418.37,22407.0,22415.92,356.71858
2023-03-07 10:00,22415.54,22430.56,22411.8,22429.56,563.39895
2023-03-07 10:05,22430.21,22436.0,22421.88,22426.22,446.33749
2023-03-07 10:10,22426.76,22499.0,22425.28,22486.07,1235.93764
2023-03-07 10:15,22486.07,22500.0,22462.0,22466.95,1066.52422
2023-03-07 10:20,22467.63,22508.88,22465.66,22482.11,1196.4884
2023-03-07 10:25,22483.04,22489.04,22453.37,22462.99,657.87273
2023-03-07 10:30,22462.99,22472.69,22444.44,22448.49,544.57252
2023-03-07 10:35,22448.49,22457.07,22441.38,22446.98,531.67265
2023-03-07 10:40,22447.72,22462.21,22441.59,22445.09,447.44474
2023-03-07 10:45,22445.5,22462.6,22443.0,22453.97,357.03471
2023-03-07 10:50,22454.51,22495.54,22444.07,22481.17,1047.06056
2023-03-07 10:55,22481.17,22493.46,22471.66,22484.8,770.6692
2023-03-07 11:00,22484.8,22496.2,22474.0,22475.44,589.55672
2023-03-07 11:05,22475.44,22489.07,22468.36,22470.91,472.43101
2023-03-07 11:10,22470.22,22480.86,22455.45,22459.21,421.21068
2023-03-07 11:15,22459.85,22473.32,22452.48,22472.13,426.81273
2023-03-07 11:20,22472.26,22476.41,22465.16,22467.77,295.57211
2023-03-07 11:25,22467.34,22472.8,22463.98,22471.51,262.06136
2023-03-07 11:30,22471.51,22502.77,22468.34,22501.66,677.97973
2023-03-07 11:35,22500.9,22509.99,22477.14,22479.72,741.85193
2023-03-07 11:40,22480.14,22488.24,22471.05,22481.33,418.98298
2023-03-07 11:45,22481.14,22499.85,22476.91,22492.2,424.17015
2023-03-07 11:50,22491.65,22498.17,22479.0,22483.87,454.06097
2023-03-07 11:55,22483.38,22504.23,22483.01,22497.86,549.43857
2023-03-07 12:00,22497.87,22527.53,22485.39,22526.68,919.80213
2023-03-07 12:05,22526.3,22557.91,22492.21,22508.74,1568.73891
2023-03-07 12:10,22508.33,22512.22,22481.65,22489.17,656.21939
2023-03-07 12:15,22489.83,22498.58,22476.75,22483.21,495.27939
2023-03-07 12:20,22482.77,22489.43,22469.46,22472.32,514.57032
2023-03-07 12:25,22472.32,22477.27,22457.4,22465.73,571.00847
2023-03-07 12:30,22466.21,22477.07,22464.66,22468.92,369.09392
2023-03-07 12:35,22469.41,22474.5,22445.22,22452.68,581.71125
2023-03-07 12:40,22452.68,22465.27,22447.76,22456.15,396.36282
2023-03-07 12:45,22456.15,22465.86,22453.0,22455.6,403.23569
2023-03-07 12:50,22455.6,22466.59,22454.75,22461.63,350.84779
2023-03-07 12:55,22461.26,22465.99,22452.2,22460.54,385.70307
2023-03-07 13:00,22460.99,22469.88,22454.08,22457.36,543.86817
2023-03-07 13:05,22457.35,22465.99,22455.42,22461.25,399.30878
2023-03-07 13:10,22461.6,22472.5,22460.0,22470.59,358.54084
2023-03-07 13:15,22470.58,22470.7,22462.0,22463.52,276.03334
2023-03-07 13:20,22463.91,22472.5,22460.71,22467.42,299.30468
2023-03-07 13:25,22467.93,22470.62,22462.99,22466.55,251.14183
2023-03-07 13:30,22466.55,22469.03,22453.98,22456.0,425.80193
2023-03-07 13:35,22456.46,22465.23,22455.29,22458.62,283.32807
2023-03-07 13:40,22458.38,22465.59,22458.25,22463.11,256.88448
2023-03-07 13:45,22462.65,22471.4,22461.0,22463.47,319.49893
2023-03-07 13:50,22463.47,22469.5,22461.46,22462.37,248.79587
2023-03-07 13:55,22462.37,22479.8,22460.27,22474.36,369.7566
2023-03-07 14:00,22474.36,22479.85,22470.54,22476.02,358.18847
2023-03-07 14:05,22476.53,22477.46,22470.04,22471.46,281.23895
2023-03-07 14:10,22471.58,22475.01,22470.03,22472.57,321.55085
2023-03-07 14:15,22472.57,22476.84,22461.44,22462.86,517.16821
2023-03-07 14:20,22462.86,22478.15,22462.05,22464.83,472.11251
2023-03-07 14:25,22464.83,22467.23,22463.0,22464.78,188.69717
2023-03-07 14:30,22465.06,22466.91,22459.89,22462.31,375.98906
2023-03-07 14:35,22462.83,22473.87,22460.05,22462.82,433.5372
2023-03-07 14:40,22462.65,22469.74,22461.5,22464.15,279.95886
2023-03-07 14:45,22464.16,22466.53,22443.73,22454.49,777.81383
2023-03-07 14:50,22454.19,22464.22,22453.15,22459.45,364.38656
2023-03-07 14:55,22459.74,22464.56,22455.26,22460.67,288.48377
